,business_id,hours
105907,2yJtVXcMmA1DvZavCrIePQ,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '12:0-17:0'}"
105913,TOP2VFlm5DuznrF026CWUQ,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-13:0'}"
105947,PaGtsQuCdd1KWxX1yGCN0Q,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0'}"
105958,lMmcw1qy7s2JXsXg-vdI5A,"{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}"
105960,e4GIbSFHess2qAopZNzxMQ,"{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:0-20:0'}"
105969,4J06--ty2Ydj1---IsArLw,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
105975,hDhzrtYshtmmccjWk8ZPDA,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
105979,gydk4MVh5JJqn8tctBSyww,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-18:0'}"
105984,Jhh-nbZF0wNnvaunKdxp6Q,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '12:0-21:0'}"
105992,BwNivkSRDx_Sf4Gx57jT9w,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
105995,hWN3_awqnYGTAuqTYeM1Sw,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '10:0-17:0'}"
106006,Lw0e3JLpHoxrOzvAoXg3uQ,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-18:30', 'Sunday': '9:30-18:30'}"
106032,NKHiFAO78E_ty7xpK_gVKw,"{'Thursday': '16:30-20:0', 'Friday': '16:30-20:0'}"
106043,eAvshvKv5PaUTS3jQROGkA,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '10:0-18:30', 'Friday': '10:0-15:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-16:0'}"
106049,KMm3o506ue6E6sQuRtsyyg,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}"
106053,IXRNz309gVhKn1COvedRbw,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30', 'Saturday': '8:0-12:0'}"
106057,O3T7fdeCQx1smsXMgTP8tg,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-23:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-20:0'}"
106084,Ir3bZl8Lh7dHaPNNArQqxQ,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0'}"
106145,Gstw7erE6199OMgsbFAqWA,"{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '5:30-21:0', 'Sunday': '5:30-21:0'}"
106158,A0QbndhHwlqfY0McSy-xQA,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:30-21:0'}"
106189,7m-ow3qwiM-jFtZumlGOcQ,"{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '16:0-3:0', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0', 'Sunday': '16:0-3:0'}"
106250,Q06X6uwnTpH9qKij-KZjGg,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '12:0-23:0'}"
106252,XC3Dsz24K15Q2dRWLiNg4g,"{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '9:30-19:0', 'Sunday': '10:0-18:0'}"
106255,8RB69A5viQKfdHyP44T0WA,"{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0'}"
106258,g9TuecudKjIx8EEjPd7-TA,
106273,W_ZVpK3GCRRmQCvPQAhj2g,"{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
106282,pTDG360oGFvWJV29BY0tSw,
106315,_CiHgyberxXTWcctuziNgA,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
106353,hq_t6q2msu2yXdon-EhOuQ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
106388,WQTYtmvDuxQ9ce1DOsz_4A,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}"
106404,5BUnL9jhfnherwolIISbNw,"{'Monday': '5:0-19:0', 'Tuesday': '5:0-19:30', 'Wednesday': '5:0-19:0', 'Thursday': '5:0-19:30', 'Friday': '5:0-19:0', 'Saturday': '8:0-10:0'}"
106427,27bw3XqhfTBgdAHP01uAyw,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
106428,RmDn5oeB_HABKHrEx3F2HA,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
106502,ur-WI1EGbaI7zScdXSod4w,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-2:30', 'Saturday': '7:0-2:30', 'Sunday': '7:0-22:0'}"
106535,ReOFAV7pMsfPjQEx-Fw-jA,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '10:0-14:0'}"
106541,atN_Bq_1Tfnz2z3-bfbQ4g,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}"
106547,amvD7obwChScw4Mpx1jx-A,"{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
106550,uSTt2RdQdB6lRcxH1sN65w,"{'Monday': '10:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-15:0'}"
106557,zIHycUI2L-xNl3Tkm6VlsQ,
106573,1uH04sUUaBmtHq89OIXd_Q,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
106577,8P_tlWPmPHVFWXREQGienA,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}"
106591,59j7DxoQ304a3NV-u2rieg,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '6:0-22:0'}"
106612,RQWQ7FbKYpmirpi6OyIHcg,"{'Monday': '10:30-18:0', 'Tuesday': '10:30-18:0', 'Wednesday': '10:30-18:0', 'Thursday': '10:30-18:0', 'Friday': '10:30-18:0', 'Saturday': '10:30-18:0', 'Sunday': '12:0-17:0'}"
106641,fnCQxWYBAjxrxhkPX2MVzA,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '8:0-18:0'}"
106649,cNslGovNYpSLywT5P03Vsw,"{'Monday': '11:0-3:0', 'Tuesday': '11:0-19:0', 'Wednesday': '19:0-3:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-3:0'}"
106668,Mxeh_X_8tyVi6O2ZKVIUeQ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
106674,mborC9AxIPJc8itibk62CQ,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
106695,xKc2WsRFJqIrcWyg2dRaIQ,
106713,RO7tbI_MD0_247VYnJAWKQ,
106715,chuO2Jj_3joGqxGLWh8pGg,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-19:0'}"
106718,OepQkEQsRK-BskcURaRvbg,"{'Monday': '10:30-3:0', 'Tuesday': '10:30-3:0', 'Wednesday': '10:30-3:0', 'Thursday': '10:30-3:0', 'Friday': '10:30-4:0', 'Saturday': '10:30-4:0', 'Sunday': '10:30-3:0'}"
106719,Ps7Q7BOKzJO4nDTUhbk43Q,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
106744,WCy-LSbP1cv1ksYFVstVuQ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
106751,nSJolQK0DnlbC-oCgnIK4A,"{'Monday': '5:0-21:30', 'Tuesday': '5:0-21:30', 'Wednesday': '5:0-21:30', 'Thursday': '5:0-21:30', 'Friday': '5:0-20:0', 'Saturday': '7:0-17:0', 'Sunday': '10:0-16:0'}"
106763,4a2uwmapJv8azAG4Gfxf9Q,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
106775,eFbEoWncdHMXO1xQvVT-xg,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-19:0', 'Wednesday': '9:0-16:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-16:0'}"
106780,r3UiypjeS0u00xIbM1nvzQ,
106796,7v_HaHN7JBkSu7kG5u63RA,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
106812,dvJCnbxOh9cTMHEzUxam-Q,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
106833,EASb5k7y_w3fEaKEvpt1SQ,"{'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
106838,6rOQrdt1dlgpQRjO3icCNg,
106904,SzZsbwL8iayikiHRWkgMTg,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
106905,A-k2AB_sTOTq8FByCMmcJg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
106909,8XzIoOErmm6v6sDNNKfwrw,"{'Monday': '15:0-1:30', 'Tuesday': '15:0-1:30', 'Wednesday': '15:0-1:30', 'Thursday': '15:0-1:30', 'Friday': '14:0-1:30', 'Saturday': '12:0-1:30', 'Sunday': '12:0-0:0'}"
106930,kyVhWxiRFfujdreW79RaYw,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:30'}"
106938,kyFsGq8Wnuoy3zWUWB-OkQ,"{'Monday': '11:15-21:0', 'Tuesday': '11:15-21:0', 'Wednesday': '11:15-21:0', 'Thursday': '11:15-21:0', 'Friday': '11:15-22:0', 'Saturday': '11:15-22:0', 'Sunday': '11:15-20:0'}"
106963,u_8Kik1IK5AMCXQZnbjC-A,
106969,UEG9RwO9lQXKRgMPnNPU-A,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
106980,ga8LWom8Xzu0ZKaohW7Jtg,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '11:0-20:30', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}"
107029,uDcTxpG7gDMXDnHI2hOCvg,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}"
107048,tOZ5770BhIoEXokluwUPRA,
107060,JssqRnzEuVDuxgbrks87Pg,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
107063,gTRYsuSGm_HdRjCErJzgrw,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
107101,QAYu-WTCZYvOxccDvj4S5Q,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
107118,-jsmtvdoUI-GJRSklYmEuA,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-14:0'}"
107170,aoKoMUmt8814NAN71umSiA,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30'}"
107200,ftka75A1aMohstE7V1Bcow,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
107212,2ImusqC58NIe65-N2PQMgQ,"{'Monday': '6:0-19:30', 'Tuesday': '6:0-19:30', 'Wednesday': '6:0-19:30', 'Thursday': '6:0-19:30', 'Friday': '6:0-14:0'}"
107240,kzmN6BPKmUd-POlVEgffdQ,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}"
107256,5r_6oizz5DW-PPMPl3e_kQ,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0'}"
107273,ngHFEJf1Q9FIHqju5yzH-A,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-15:0'}"
107335,YQJznniuBCKrD8LrYE1pYA,
107353,WRsN007Ke2Y02_Ef7M4STQ,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}"
107391,tqYx0jA8gXOApuaUuuOLew,"{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0'}"
107404,cJXlIGy9SURm12lqHHnf-g,"{'Monday': '0:0-0:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
107428,htc3Ten0e1WO0DO1MJM71g,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
107431,U0VsprITwQeZNLio91hhXA,
107464,dLS-Qg_uppY3s3yjZyQBzg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-21:0'}"
107470,eKP7qI08J0zHXuXDAX9Hvg,"{'Monday': '7:30-2:0', 'Tuesday': '7:30-2:0', 'Wednesday': '7:30-2:0', 'Thursday': '7:30-2:0', 'Friday': '7:30-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-1:0'}"
107481,6qEKqvFgscCPACNc6thYIQ,"{'Monday': '10:0-15:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Sunday': '10:0-15:0'}"
107483,nzqx3NJ1Yf-1bugLNikSCg,"{'Monday': '6:30-17:0', 'Tuesday': '6:30-17:0', 'Wednesday': '6:30-17:0', 'Thursday': '6:30-17:0', 'Friday': '6:30-17:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
107499,W_vlLO_fS_MuLTvxt1B7AA,"{'Monday': '10:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '12:0-17:30'}"
107508,AfV690fFDPYyFgPuLWiASQ,
107519,BvRJCEqexcpYjNTB-C388A,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}"
107521,i4ucpzOSa0q2N03GIc-DgQ,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}"
107534,2EMTsTg8876QbtIGDH-69w,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0'}"
107548,KXtUmTTKykNTDXqFPXha7w,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}"
107646,RUL0KQxROrZVXVXylJZvxg,
107651,n9fFd_afvogsu3kx7iWNeA,
107686,4bqUwop8SCqTKZuY7W4tnA,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-20:0'}"
107702,bHLf7RuAmMM1Weym08PW9A,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
107713,UY803EfhTNHUMbheN3CK0A,
107715,LEAVZX4dzdo-mQoqq2IZ_Q,"{'Monday': '5:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
107737,0bNcU1b_Pz47u5njx_xInQ,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0'}"
107739,1klxZPiU2BrJdbX6XfxslA,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '14:0-21:0'}"
107778,SwRwejZcoethTZunN6SACA,"{'Tuesday': '12:0-20:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-19:0'}"
107780,yBCL25tQHTwpel4UnETyGg,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-19:0'}"
107782,KwRvC7vXGpTX-9hEkQonGQ,
107840,0qW0p52WIPtLw4V9sL390g,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-22:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-19:45'}"
107860,ciImZtxdCJnxU5mHVs48kA,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30', 'Saturday': '8:0-17:30', 'Sunday': '8:30-16:0'}"
107863,DzWWVn9d3RQAMqEtaXZwAQ,
107864,DT0r6D3Oelj8HjM95rmopg,
107871,bYj2eZ9t5Y5geYMeFTsqIA,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
107877,22Zhfb78DHpyDlAAnfU1LQ,
107898,1t3YI3BhIRjl4Jky1irk6A,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
107899,ndVzILWR-DJXpfOlHm556A,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
107929,F0XEnuOCjrofiy_sZ2DHfg,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
107948,HdT4PrRRfUqwonm0h_FVVQ,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}"
107951,clPbET1k9cdV8hkTm-UV9A,
107976,61bdaDch0O6Bebdf8x6APg,"{'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '10:0-1:30', 'Saturday': '11:0-1:30'}"
108005,yJYriI9Sbw8E4wmZUXglWA,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '8:0-14:0'}"
