,business_id,attributes
117294,0Eq2DHfzH7UunnL4SwOhGQ,BusinessAcceptsBitcoin
117294,0Eq2DHfzH7UunnL4SwOhGQ,BusinessAcceptsCreditCards
117297,qW58aRM5V7s-Y0VEW43cqw,BusinessAcceptsCreditCards
117297,qW58aRM5V7s-Y0VEW43cqw,RestaurantsPriceRange2
117297,qW58aRM5V7s-Y0VEW43cqw,WiFi
117312,sKmeDiko15XuhvFI9a8Giw,BusinessAcceptsCreditCards
117312,sKmeDiko15XuhvFI9a8Giw,GoodForKids
117312,sKmeDiko15XuhvFI9a8Giw,ByAppointmentOnly
117312,sKmeDiko15XuhvFI9a8Giw,RestaurantsPriceRange2
117312,sKmeDiko15XuhvFI9a8Giw,BusinessParking
117312,sKmeDiko15XuhvFI9a8Giw,BikeParking
117312,sKmeDiko15XuhvFI9a8Giw,WiFi
117361,Pb-3_NEyLHDSXbOs7zpupA,WheelchairAccessible
117361,Pb-3_NEyLHDSXbOs7zpupA,BusinessParking
117431,LmsFBarEMorpSyw2vEwRAA,WheelchairAccessible
117431,LmsFBarEMorpSyw2vEwRAA,OutdoorSeating
117431,LmsFBarEMorpSyw2vEwRAA,HappyHour
117431,LmsFBarEMorpSyw2vEwRAA,RestaurantsDelivery
117431,LmsFBarEMorpSyw2vEwRAA,RestaurantsTableService
117431,LmsFBarEMorpSyw2vEwRAA,DogsAllowed
117431,LmsFBarEMorpSyw2vEwRAA,GoodForKids
117431,LmsFBarEMorpSyw2vEwRAA,RestaurantsReservations
117431,LmsFBarEMorpSyw2vEwRAA,WiFi
117431,LmsFBarEMorpSyw2vEwRAA,RestaurantsPriceRange2
117431,LmsFBarEMorpSyw2vEwRAA,Caters
117431,LmsFBarEMorpSyw2vEwRAA,BusinessAcceptsCreditCards
117431,LmsFBarEMorpSyw2vEwRAA,HasTV
117431,LmsFBarEMorpSyw2vEwRAA,GoodForMeal
117431,LmsFBarEMorpSyw2vEwRAA,Alcohol
117431,LmsFBarEMorpSyw2vEwRAA,RestaurantsTakeOut
117431,LmsFBarEMorpSyw2vEwRAA,BusinessParking
117431,LmsFBarEMorpSyw2vEwRAA,Ambience
117450,xpbvOeXnqywGXFZvzCNrjA,BusinessAcceptsCreditCards
117450,xpbvOeXnqywGXFZvzCNrjA,ByAppointmentOnly
117450,xpbvOeXnqywGXFZvzCNrjA,BusinessAcceptsBitcoin
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsPriceRange2
117528,utUdOwhOK7bnleFIT8lxpA,OutdoorSeating
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsDelivery
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsAttire
117528,utUdOwhOK7bnleFIT8lxpA,BusinessParking
117528,utUdOwhOK7bnleFIT8lxpA,WiFi
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsGoodForGroups
117528,utUdOwhOK7bnleFIT8lxpA,BikeParking
117528,utUdOwhOK7bnleFIT8lxpA,GoodForKids
117528,utUdOwhOK7bnleFIT8lxpA,NoiseLevel
117528,utUdOwhOK7bnleFIT8lxpA,Alcohol
117528,utUdOwhOK7bnleFIT8lxpA,HasTV
117528,utUdOwhOK7bnleFIT8lxpA,BusinessAcceptsCreditCards
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsTakeOut
117528,utUdOwhOK7bnleFIT8lxpA,RestaurantsReservations
117528,utUdOwhOK7bnleFIT8lxpA,Ambience
117528,utUdOwhOK7bnleFIT8lxpA,BusinessAcceptsBitcoin
117584,2bGFAdUXRaN6HR61REtu6Q,
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsAttire
117586,q39S4YaJo-OLEOX9-BJ9Lw,HasTV
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsPriceRange2
117586,q39S4YaJo-OLEOX9-BJ9Lw,OutdoorSeating
117586,q39S4YaJo-OLEOX9-BJ9Lw,Ambience
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsGoodForGroups
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsTakeOut
117586,q39S4YaJo-OLEOX9-BJ9Lw,GoodForKids
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsReservations
117586,q39S4YaJo-OLEOX9-BJ9Lw,RestaurantsDelivery
117586,q39S4YaJo-OLEOX9-BJ9Lw,BusinessAcceptsCreditCards
117587,sbKjP-bD4N2I6GFb6i9qxA,BusinessAcceptsCreditCards
117587,sbKjP-bD4N2I6GFb6i9qxA,WiFi
117592,aN8-57MAemRhChOE_nxUDA,Alcohol
117592,aN8-57MAemRhChOE_nxUDA,RestaurantsTakeOut
117592,aN8-57MAemRhChOE_nxUDA,GoodForMeal
117592,aN8-57MAemRhChOE_nxUDA,GoodForKids
117592,aN8-57MAemRhChOE_nxUDA,Ambience
117592,aN8-57MAemRhChOE_nxUDA,WiFi
117592,aN8-57MAemRhChOE_nxUDA,RestaurantsReservations
117592,aN8-57MAemRhChOE_nxUDA,HasTV
117592,aN8-57MAemRhChOE_nxUDA,BusinessParking
117592,aN8-57MAemRhChOE_nxUDA,RestaurantsPriceRange2
117592,aN8-57MAemRhChOE_nxUDA,BusinessAcceptsCreditCards
117592,aN8-57MAemRhChOE_nxUDA,DogsAllowed
117592,aN8-57MAemRhChOE_nxUDA,RestaurantsDelivery
117592,aN8-57MAemRhChOE_nxUDA,RestaurantsGoodForGroups
117612,MNVLWshDR0bkCopl7WFoiQ,BusinessParking
117707,fWYdugISWgqI2849hcBCTg,Caters
117707,fWYdugISWgqI2849hcBCTg,RestaurantsGoodForGroups
117707,fWYdugISWgqI2849hcBCTg,RestaurantsReservations
117707,fWYdugISWgqI2849hcBCTg,RestaurantsTakeOut
117707,fWYdugISWgqI2849hcBCTg,GoodForMeal
117707,fWYdugISWgqI2849hcBCTg,BusinessAcceptsCreditCards
117707,fWYdugISWgqI2849hcBCTg,BusinessParking
117707,fWYdugISWgqI2849hcBCTg,OutdoorSeating
117707,fWYdugISWgqI2849hcBCTg,RestaurantsDelivery
117707,fWYdugISWgqI2849hcBCTg,RestaurantsPriceRange2
117743,aYnK83ELXRuRA523uJC6bw,ByAppointmentOnly
117743,aYnK83ELXRuRA523uJC6bw,BusinessAcceptsCreditCards
117743,aYnK83ELXRuRA523uJC6bw,AcceptsInsurance
117779,bM8SNSAH5ihvF-pHilzPyQ,BusinessParking
117779,bM8SNSAH5ihvF-pHilzPyQ,RestaurantsPriceRange2
117779,bM8SNSAH5ihvF-pHilzPyQ,RestaurantsTakeOut
117779,bM8SNSAH5ihvF-pHilzPyQ,Alcohol
117779,bM8SNSAH5ihvF-pHilzPyQ,BusinessAcceptsCreditCards
117779,bM8SNSAH5ihvF-pHilzPyQ,RestaurantsDelivery
117779,bM8SNSAH5ihvF-pHilzPyQ,BikeParking
117802,_D84qIqii-4JXeVdS1Cnwg,BusinessParking
117802,_D84qIqii-4JXeVdS1Cnwg,BusinessAcceptsCreditCards
117802,_D84qIqii-4JXeVdS1Cnwg,HasTV
117802,_D84qIqii-4JXeVdS1Cnwg,Ambience
117802,_D84qIqii-4JXeVdS1Cnwg,Music
117802,_D84qIqii-4JXeVdS1Cnwg,OutdoorSeating
117802,_D84qIqii-4JXeVdS1Cnwg,RestaurantsReservations
117802,_D84qIqii-4JXeVdS1Cnwg,HappyHour
117802,_D84qIqii-4JXeVdS1Cnwg,RestaurantsPriceRange2
117802,_D84qIqii-4JXeVdS1Cnwg,RestaurantsGoodForGroups
117823,9in1lAoUA2eijOVl8mUmfg,RestaurantsPriceRange2
117823,9in1lAoUA2eijOVl8mUmfg,BusinessParking
117823,9in1lAoUA2eijOVl8mUmfg,BikeParking
117823,9in1lAoUA2eijOVl8mUmfg,GoodForMeal
117823,9in1lAoUA2eijOVl8mUmfg,BusinessAcceptsCreditCards
117823,9in1lAoUA2eijOVl8mUmfg,Ambience
117823,9in1lAoUA2eijOVl8mUmfg,RestaurantsTakeOut
117823,9in1lAoUA2eijOVl8mUmfg,RestaurantsDelivery
117823,9in1lAoUA2eijOVl8mUmfg,HasTV
117823,9in1lAoUA2eijOVl8mUmfg,Caters
117823,9in1lAoUA2eijOVl8mUmfg,Alcohol
117824,Yw-guSo-TKY3YbRrq0PELQ,Caters
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsTableService
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsGoodForGroups
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsReservations
117824,Yw-guSo-TKY3YbRrq0PELQ,HappyHour
117824,Yw-guSo-TKY3YbRrq0PELQ,DogsAllowed
117824,Yw-guSo-TKY3YbRrq0PELQ,BikeParking
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsAttire
117824,Yw-guSo-TKY3YbRrq0PELQ,WheelchairAccessible
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsPriceRange2
117824,Yw-guSo-TKY3YbRrq0PELQ,GoodForMeal
117824,Yw-guSo-TKY3YbRrq0PELQ,NoiseLevel
117824,Yw-guSo-TKY3YbRrq0PELQ,Ambience
117824,Yw-guSo-TKY3YbRrq0PELQ,GoodForKids
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsDelivery
117824,Yw-guSo-TKY3YbRrq0PELQ,ByAppointmentOnly
117824,Yw-guSo-TKY3YbRrq0PELQ,BusinessParking
117824,Yw-guSo-TKY3YbRrq0PELQ,Alcohol
117824,Yw-guSo-TKY3YbRrq0PELQ,OutdoorSeating
117824,Yw-guSo-TKY3YbRrq0PELQ,HasTV
117824,Yw-guSo-TKY3YbRrq0PELQ,BYOB
117824,Yw-guSo-TKY3YbRrq0PELQ,BusinessAcceptsCreditCards
117824,Yw-guSo-TKY3YbRrq0PELQ,RestaurantsTakeOut
117824,Yw-guSo-TKY3YbRrq0PELQ,WiFi
117837,_sAgnuf22pmSduXQZNeGCg,BusinessAcceptsCreditCards
117837,_sAgnuf22pmSduXQZNeGCg,ByAppointmentOnly
117842,mNYiaagB7eaz5Ld0NkTdaQ,GoodForKids
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsGoodForGroups
117842,mNYiaagB7eaz5Ld0NkTdaQ,BusinessParking
117842,mNYiaagB7eaz5Ld0NkTdaQ,BikeParking
117842,mNYiaagB7eaz5Ld0NkTdaQ,NoiseLevel
117842,mNYiaagB7eaz5Ld0NkTdaQ,BusinessAcceptsCreditCards
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsReservations
117842,mNYiaagB7eaz5Ld0NkTdaQ,Alcohol
117842,mNYiaagB7eaz5Ld0NkTdaQ,WiFi
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsTakeOut
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsAttire
117842,mNYiaagB7eaz5Ld0NkTdaQ,HasTV
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsDelivery
117842,mNYiaagB7eaz5Ld0NkTdaQ,RestaurantsPriceRange2
117842,mNYiaagB7eaz5Ld0NkTdaQ,Caters
117842,mNYiaagB7eaz5Ld0NkTdaQ,OutdoorSeating
117842,mNYiaagB7eaz5Ld0NkTdaQ,Ambience
117848,XbtvT3kALBVGMhiRysDrOA,BusinessAcceptsCreditCards
117848,XbtvT3kALBVGMhiRysDrOA,RestaurantsPriceRange2
117848,XbtvT3kALBVGMhiRysDrOA,BusinessParking
117848,XbtvT3kALBVGMhiRysDrOA,WheelchairAccessible
117859,O0tET8uqEGeZh9LRZjVMlw,BusinessParking
117859,O0tET8uqEGeZh9LRZjVMlw,RestaurantsPriceRange2
117866,MX9JdEJ2OIh6XRqknEpReQ,BusinessAcceptsCreditCards
117866,MX9JdEJ2OIh6XRqknEpReQ,AcceptsInsurance
117866,MX9JdEJ2OIh6XRqknEpReQ,ByAppointmentOnly
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsTableService
117875,2yuwjVRHUCs9tCAYjISaag,BusinessParking
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsTakeOut
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsReservations
117875,2yuwjVRHUCs9tCAYjISaag,BikeParking
117875,2yuwjVRHUCs9tCAYjISaag,GoodForMeal
117875,2yuwjVRHUCs9tCAYjISaag,HappyHour
117875,2yuwjVRHUCs9tCAYjISaag,BestNights
117875,2yuwjVRHUCs9tCAYjISaag,BusinessAcceptsCreditCards
117875,2yuwjVRHUCs9tCAYjISaag,GoodForDancing
117875,2yuwjVRHUCs9tCAYjISaag,CoatCheck
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsGoodForGroups
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsPriceRange2
117875,2yuwjVRHUCs9tCAYjISaag,NoiseLevel
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsDelivery
117875,2yuwjVRHUCs9tCAYjISaag,Caters
117875,2yuwjVRHUCs9tCAYjISaag,HasTV
117875,2yuwjVRHUCs9tCAYjISaag,Music
117875,2yuwjVRHUCs9tCAYjISaag,BYOB
117875,2yuwjVRHUCs9tCAYjISaag,WiFi
117875,2yuwjVRHUCs9tCAYjISaag,Smoking
117875,2yuwjVRHUCs9tCAYjISaag,RestaurantsAttire
117875,2yuwjVRHUCs9tCAYjISaag,OutdoorSeating
117875,2yuwjVRHUCs9tCAYjISaag,GoodForKids
117875,2yuwjVRHUCs9tCAYjISaag,WheelchairAccessible
117875,2yuwjVRHUCs9tCAYjISaag,Alcohol
117875,2yuwjVRHUCs9tCAYjISaag,Ambience
117908,MuvP9snIe4u6rWmEbI8ObA,GoodForKids
117908,MuvP9snIe4u6rWmEbI8ObA,BusinessAcceptsCreditCards
117908,MuvP9snIe4u6rWmEbI8ObA,RestaurantsPriceRange2
117908,MuvP9snIe4u6rWmEbI8ObA,BusinessParking
117908,MuvP9snIe4u6rWmEbI8ObA,DogsAllowed
117908,MuvP9snIe4u6rWmEbI8ObA,WiFi
117920,708t5yM8F4MqboB95IOLkw,BusinessAcceptsCreditCards
117920,708t5yM8F4MqboB95IOLkw,RestaurantsPriceRange2
117920,708t5yM8F4MqboB95IOLkw,BusinessParking
117920,708t5yM8F4MqboB95IOLkw,ByAppointmentOnly
117970,xHW9RVZX50lF67ZX7-vt-g,ByAppointmentOnly
117970,xHW9RVZX50lF67ZX7-vt-g,BusinessParking
117970,xHW9RVZX50lF67ZX7-vt-g,RestaurantsPriceRange2
117970,xHW9RVZX50lF67ZX7-vt-g,BikeParking
117970,xHW9RVZX50lF67ZX7-vt-g,BusinessAcceptsCreditCards
117970,xHW9RVZX50lF67ZX7-vt-g,WiFi
117998,6mUKvuF-os7gxqRwuRgQMw,BusinessParking
118011,VfheTmLtmVf8uxO2c4Ws0A,ByAppointmentOnly
118011,VfheTmLtmVf8uxO2c4Ws0A,RestaurantsPriceRange2
118011,VfheTmLtmVf8uxO2c4Ws0A,BusinessAcceptsCreditCards
118011,VfheTmLtmVf8uxO2c4Ws0A,BusinessAcceptsBitcoin
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsTakeOut
118015,2f_iPtdEPRS9fVXWPdisEQ,BusinessAcceptsCreditCards
118015,2f_iPtdEPRS9fVXWPdisEQ,Caters
118015,2f_iPtdEPRS9fVXWPdisEQ,GoodForKids
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsAttire
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsPriceRange2
118015,2f_iPtdEPRS9fVXWPdisEQ,OutdoorSeating
118015,2f_iPtdEPRS9fVXWPdisEQ,BusinessParking
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsReservations
118015,2f_iPtdEPRS9fVXWPdisEQ,Ambience
118015,2f_iPtdEPRS9fVXWPdisEQ,NoiseLevel
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsGoodForGroups
118015,2f_iPtdEPRS9fVXWPdisEQ,HasTV
118015,2f_iPtdEPRS9fVXWPdisEQ,Alcohol
118015,2f_iPtdEPRS9fVXWPdisEQ,WiFi
118015,2f_iPtdEPRS9fVXWPdisEQ,BikeParking
118015,2f_iPtdEPRS9fVXWPdisEQ,RestaurantsDelivery
118017,bZ8ozC9y2c9RygG23Pr1BA,BusinessAcceptsCreditCards
118017,bZ8ozC9y2c9RygG23Pr1BA,BusinessParking
118017,bZ8ozC9y2c9RygG23Pr1BA,RestaurantsPriceRange2
118017,bZ8ozC9y2c9RygG23Pr1BA,BikeParking
118019,wrQoWGQ3xYkC-d9y8L5QdQ,ByAppointmentOnly
118021,cLddA4dgglP_TtqrmSbciA,BusinessAcceptsCreditCards
118021,cLddA4dgglP_TtqrmSbciA,RestaurantsPriceRange2
118021,cLddA4dgglP_TtqrmSbciA,BusinessParking
118021,cLddA4dgglP_TtqrmSbciA,ByAppointmentOnly
118021,cLddA4dgglP_TtqrmSbciA,WiFi
118021,cLddA4dgglP_TtqrmSbciA,BikeParking
118021,cLddA4dgglP_TtqrmSbciA,Smoking
118021,cLddA4dgglP_TtqrmSbciA,Caters
118021,cLddA4dgglP_TtqrmSbciA,RestaurantsReservations
118021,cLddA4dgglP_TtqrmSbciA,OutdoorSeating
118021,cLddA4dgglP_TtqrmSbciA,WheelchairAccessible
118021,cLddA4dgglP_TtqrmSbciA,RestaurantsDelivery
118021,cLddA4dgglP_TtqrmSbciA,CoatCheck
118021,cLddA4dgglP_TtqrmSbciA,HappyHour
118021,cLddA4dgglP_TtqrmSbciA,RestaurantsTableService
118021,cLddA4dgglP_TtqrmSbciA,RestaurantsTakeOut
118021,cLddA4dgglP_TtqrmSbciA,HasTV
118021,cLddA4dgglP_TtqrmSbciA,DogsAllowed
118030,wYGmjkgIFZM6zKzbiqdlPw,BusinessAcceptsCreditCards
118030,wYGmjkgIFZM6zKzbiqdlPw,ByAppointmentOnly
118037,c2sDJFcMv-r5V1d85KUM-w,GoodForKids
118037,c2sDJFcMv-r5V1d85KUM-w,BusinessAcceptsCreditCards
118037,c2sDJFcMv-r5V1d85KUM-w,HasTV
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsPriceRange2
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsReservations
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsTakeOut
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsAttire
118037,c2sDJFcMv-r5V1d85KUM-w,OutdoorSeating
118037,c2sDJFcMv-r5V1d85KUM-w,WiFi
118037,c2sDJFcMv-r5V1d85KUM-w,Ambience
118037,c2sDJFcMv-r5V1d85KUM-w,NoiseLevel
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsGoodForGroups
118037,c2sDJFcMv-r5V1d85KUM-w,BusinessParking
118037,c2sDJFcMv-r5V1d85KUM-w,Alcohol
118037,c2sDJFcMv-r5V1d85KUM-w,BikeParking
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsTableService
118037,c2sDJFcMv-r5V1d85KUM-w,Caters
118037,c2sDJFcMv-r5V1d85KUM-w,GoodForMeal
118037,c2sDJFcMv-r5V1d85KUM-w,RestaurantsDelivery
118052,dItw95e5y8uSeSRBZZmK5Q,OutdoorSeating
118052,dItw95e5y8uSeSRBZZmK5Q,BusinessAcceptsCreditCards
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsPriceRange2
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsTakeOut
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsReservations
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsAttire
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsGoodForGroups
118052,dItw95e5y8uSeSRBZZmK5Q,GoodForKids
118052,dItw95e5y8uSeSRBZZmK5Q,BikeParking
118052,dItw95e5y8uSeSRBZZmK5Q,NoiseLevel
118052,dItw95e5y8uSeSRBZZmK5Q,Alcohol
118052,dItw95e5y8uSeSRBZZmK5Q,HasTV
118052,dItw95e5y8uSeSRBZZmK5Q,BusinessParking
118052,dItw95e5y8uSeSRBZZmK5Q,WiFi
118052,dItw95e5y8uSeSRBZZmK5Q,Ambience
118052,dItw95e5y8uSeSRBZZmK5Q,RestaurantsDelivery
118052,dItw95e5y8uSeSRBZZmK5Q,GoodForMeal
118052,dItw95e5y8uSeSRBZZmK5Q,Caters
118079,j7_4_j_CWog763ET13nbOg,BusinessParking
118079,j7_4_j_CWog763ET13nbOg,WiFi
118079,j7_4_j_CWog763ET13nbOg,BusinessAcceptsCreditCards
118079,j7_4_j_CWog763ET13nbOg,BikeParking
118079,j7_4_j_CWog763ET13nbOg,RestaurantsPriceRange2
118079,j7_4_j_CWog763ET13nbOg,DogsAllowed
118079,j7_4_j_CWog763ET13nbOg,Caters
118079,j7_4_j_CWog763ET13nbOg,GoodForKids
118079,j7_4_j_CWog763ET13nbOg,RestaurantsTakeOut
118079,j7_4_j_CWog763ET13nbOg,DriveThru
118082,8iW-VeKmAQeg9A6SwDjNFA,BusinessAcceptsCreditCards
118082,8iW-VeKmAQeg9A6SwDjNFA,BusinessAcceptsBitcoin
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsReservations
118105,EXNc-W-Di82782nnNNaPZQ,Caters
118105,EXNc-W-Di82782nnNNaPZQ,BusinessAcceptsCreditCards
118105,EXNc-W-Di82782nnNNaPZQ,WiFi
118105,EXNc-W-Di82782nnNNaPZQ,BusinessParking
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsPriceRange2
118105,EXNc-W-Di82782nnNNaPZQ,BikeParking
118105,EXNc-W-Di82782nnNNaPZQ,GoodForKids
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsGoodForGroups
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsAttire
118105,EXNc-W-Di82782nnNNaPZQ,NoiseLevel
118105,EXNc-W-Di82782nnNNaPZQ,Alcohol
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsTableService
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsTakeOut
118105,EXNc-W-Di82782nnNNaPZQ,RestaurantsDelivery
118105,EXNc-W-Di82782nnNNaPZQ,Ambience
118105,EXNc-W-Di82782nnNNaPZQ,GoodForMeal
118105,EXNc-W-Di82782nnNNaPZQ,HasTV
118105,EXNc-W-Di82782nnNNaPZQ,OutdoorSeating
118108,OCeylb8A6O9wt2NrR9dB8A,BusinessAcceptsCreditCards
118108,OCeylb8A6O9wt2NrR9dB8A,RestaurantsPriceRange2
118108,OCeylb8A6O9wt2NrR9dB8A,BikeParking
118108,OCeylb8A6O9wt2NrR9dB8A,WheelchairAccessible
118108,OCeylb8A6O9wt2NrR9dB8A,BusinessParking
118112,xqTNQO33VcN7HYyK391WJg,
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsDelivery
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsTakeOut
118116,mk9ppY1pFH3UnBnt3G2MWA,Caters
118116,mk9ppY1pFH3UnBnt3G2MWA,BikeParking
118116,mk9ppY1pFH3UnBnt3G2MWA,Ambience
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsGoodForGroups
118116,mk9ppY1pFH3UnBnt3G2MWA,Alcohol
118116,mk9ppY1pFH3UnBnt3G2MWA,OutdoorSeating
118116,mk9ppY1pFH3UnBnt3G2MWA,NoiseLevel
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsAttire
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsReservations
118116,mk9ppY1pFH3UnBnt3G2MWA,HasTV
118116,mk9ppY1pFH3UnBnt3G2MWA,WiFi
118116,mk9ppY1pFH3UnBnt3G2MWA,GoodForKids
118116,mk9ppY1pFH3UnBnt3G2MWA,HappyHour
118116,mk9ppY1pFH3UnBnt3G2MWA,RestaurantsPriceRange2
118116,mk9ppY1pFH3UnBnt3G2MWA,BusinessAcceptsCreditCards
118116,mk9ppY1pFH3UnBnt3G2MWA,BusinessParking
118157,_VHaprnuIU8Tp_JBf6d7MA,ByAppointmentOnly
118157,_VHaprnuIU8Tp_JBf6d7MA,BusinessAcceptsBitcoin
118157,_VHaprnuIU8Tp_JBf6d7MA,BusinessAcceptsCreditCards
118162,VVJGaIudj4Ffdvm8OdX2Mg,DriveThru
118162,VVJGaIudj4Ffdvm8OdX2Mg,WheelchairAccessible
118162,VVJGaIudj4Ffdvm8OdX2Mg,GoodForKids
118162,VVJGaIudj4Ffdvm8OdX2Mg,RestaurantsDelivery
118162,VVJGaIudj4Ffdvm8OdX2Mg,BusinessAcceptsBitcoin
118162,VVJGaIudj4Ffdvm8OdX2Mg,DogsAllowed
118162,VVJGaIudj4Ffdvm8OdX2Mg,NoiseLevel
118162,VVJGaIudj4Ffdvm8OdX2Mg,BusinessAcceptsCreditCards
118162,VVJGaIudj4Ffdvm8OdX2Mg,BikeParking
118162,VVJGaIudj4Ffdvm8OdX2Mg,BusinessParking
118162,VVJGaIudj4Ffdvm8OdX2Mg,WiFi
118162,VVJGaIudj4Ffdvm8OdX2Mg,Caters
118162,VVJGaIudj4Ffdvm8OdX2Mg,RestaurantsTakeOut
118162,VVJGaIudj4Ffdvm8OdX2Mg,RestaurantsPriceRange2
118186,UHsSmMt8fGRaewOpJ7OsOg,BusinessParking
118186,UHsSmMt8fGRaewOpJ7OsOg,RestaurantsGoodForGroups
118186,UHsSmMt8fGRaewOpJ7OsOg,RestaurantsPriceRange2
118186,UHsSmMt8fGRaewOpJ7OsOg,RestaurantsTakeOut
118186,UHsSmMt8fGRaewOpJ7OsOg,HasTV
118186,UHsSmMt8fGRaewOpJ7OsOg,NoiseLevel
118186,UHsSmMt8fGRaewOpJ7OsOg,BusinessAcceptsCreditCards
118186,UHsSmMt8fGRaewOpJ7OsOg,OutdoorSeating
118229,KZllal_Y0okN47tKvs7Pcg,
118235,ZTYHQkK2Vj3tzBLox3WjPQ,BusinessAcceptsBitcoin
118235,ZTYHQkK2Vj3tzBLox3WjPQ,BikeParking
118235,ZTYHQkK2Vj3tzBLox3WjPQ,ByAppointmentOnly
118235,ZTYHQkK2Vj3tzBLox3WjPQ,BusinessAcceptsCreditCards
118235,ZTYHQkK2Vj3tzBLox3WjPQ,WheelchairAccessible
118235,ZTYHQkK2Vj3tzBLox3WjPQ,BusinessParking
118239,bJ1XF-1VhhhwWn_Z3Mk6GA,Ambience
118239,bJ1XF-1VhhhwWn_Z3Mk6GA,OutdoorSeating
118242,WK4ZeHYqr64Ff5ye6Vu0bg,BusinessAcceptsCreditCards
118242,WK4ZeHYqr64Ff5ye6Vu0bg,ByAppointmentOnly
118242,WK4ZeHYqr64Ff5ye6Vu0bg,BusinessAcceptsBitcoin
118272,0v6zwCwYDJgXQVd8wfuRFA,ByAppointmentOnly
118275,fLcLyuu7VSAsZ_8pFHdU-g,BYOB
118275,fLcLyuu7VSAsZ_8pFHdU-g,Smoking
118275,fLcLyuu7VSAsZ_8pFHdU-g,ByAppointmentOnly
118275,fLcLyuu7VSAsZ_8pFHdU-g,BikeParking
118275,fLcLyuu7VSAsZ_8pFHdU-g,NoiseLevel
118275,fLcLyuu7VSAsZ_8pFHdU-g,BestNights
118275,fLcLyuu7VSAsZ_8pFHdU-g,Music
118275,fLcLyuu7VSAsZ_8pFHdU-g,HasTV
118275,fLcLyuu7VSAsZ_8pFHdU-g,RestaurantsPriceRange2
118275,fLcLyuu7VSAsZ_8pFHdU-g,OutdoorSeating
118275,fLcLyuu7VSAsZ_8pFHdU-g,DogsAllowed
118275,fLcLyuu7VSAsZ_8pFHdU-g,Caters
118275,fLcLyuu7VSAsZ_8pFHdU-g,RestaurantsDelivery
118275,fLcLyuu7VSAsZ_8pFHdU-g,CoatCheck
118275,fLcLyuu7VSAsZ_8pFHdU-g,BusinessParking
118275,fLcLyuu7VSAsZ_8pFHdU-g,Corkage
